Cycle,Vehicle Type,Start Location,End Location,Distance,Load at End,Fuel Consumed,Wear and Tear Cost
1,Truck 1,D3,R1,1.594622912048091,14400,0.19932786400601138,0.25513966592769455
1,Truck 1,R1,R7,1.3018916129604698,13852,0.1572332865894287,0.19997055175072817
1,Truck 1,R7,R6,3.3653713341651703,13240,0.39426856518852166,0.49724931968913
1,Truck 1,R6,R13,2.6892581768463204,12740,0.3048584692615992,0.379794968122083
1,Truck 1,R13,R20,3.632006506183366,11990,0.40111984680275725,0.49356547081361163
1,Truck 1,R20,R23,8.414315703936735,11370,0.8946957932873822,1.0761348830954822
1,Truck 1,R23,R10,4.787617877801558,10470,0.49387434266572705,0.5806422962197729
1,Truck 1,R10,R12,1.8713099841051757,9820,0.18502175045532682,0.208987899024866
1,Truck 1,R12,R3,0.7052676315517342,9040,0.067701359741943,0.07387443351293899
1,Truck 1,R3,R11,5.737890099607848,8590,0.5322059825260804,0.5532856160048528
1,Truck 1,R11,R5,1.7517546837663514,8030,0.1593759947625115,0.16050744249123156
1,Truck 1,R5,R26,1.3137752158917912,7570,0.11675234456055969,0.11252922649185156
1,Truck 1,R26,R17,2.916698847581569,7160,0.2543484838888643,0.2355137096127198
1,Truck 1,R17,R14,0.133416822366009,6460,0.01144357465399208,0.010189487446833328
1,Truck 1,R14,R2,0.4746892068479434,5860,0.0396058410430479,0.032709250946535616
1,Truck 1,R2,R70,10.442022982394489,5210,0.8513444110007465,0.6526960498862049
1,Truck 1,R70,R28,18.33056566011603,4580,1.4584335909496655,1.0186906356181815
1,Truck 1,R28,R24,14.35216030240164,4080,1.1157997539961886,0.7011508713066614
1,Truck 1,R24,R8,21.32972231198121,3680,1.6287203964554986,0.9282695150174224
